scale_1,scale_2,scale_3,scale_4,scale_5,scale_6,scale_7,scale_8,scale_9,scale_10,scale_11,scale_12,scale_13,scale_14,scale_15,scale_16,scale_17,scale_18
0.3062865,0.2168217,0.62181294,0.32356125,0.29974297,0.42851675,0.2566558,0.28229687,0.6181685,0.3341564,0.2411934,0.4315017,0.27031857,0.4442806,0.41879207,0.22651105,0.2790658,0.33204642
0.2688099,0.2724808,0.49352407,0.29648602,0.33484048,0.43928465,0.24496135,0.3214473,0.5644543,0.27744108,0.29118493,0.46048215,0.25898027,0.4948483,0.4203871,0.27504715,0.26666933,0.33706143
0.3463536,0.27712518,0.5774789,0.37891793,0.35145766,0.5635873,0.30211562,0.3413987,0.7060966,0.3716287,0.29059073,0.5890881,0.30413657,0.5956288,0.55818546,0.2588414,0.32898283,0.38934037
0.26549664,0.18351221,0.4951601,0.24582997,0.23588029,0.44976637,0.22875062,0.22365505,0.58736986,0.28232998,0.1627237,0.5208391,0.23902704,0.39600745,0.4828381,0.18271387,0.22857705,0.281478
0.27142212,0.23363921,0.44490752,0.2981275,0.27079862,0.35008356,0.25291148,0.27985838,0.40265387,0.28310975,0.24269113,0.3300341,0.2227168,0.2783278,0.28873184,0.2105994,0.26669797,0.2621058
0.32770634,0.23440415,0.63614535,0.32576618,0.24806246,0.3714834,0.31951112,0.28520298,0.43893352,0.31505963,0.21141087,0.31403002,0.28524572,0.27967882,0.32592285,0.22675407,0.2575627,0.27359858
0.28163043,0.18259391,0.5361068,0.3021294,0.26066986,0.3057498,0.21128614,0.2866718,0.33586043,0.26732647,0.20805535,0.21971926,0.24507205,0.27885345,0.22762874,0.21705037,0.22522432,0.26171464
0.31412145,0.22451504,0.7725005,0.33819932,0.28443265,0.35771948,0.2582015,0.30871558,0.48582226,0.3166414,0.2267778,0.31735554,0.27105814,0.36166853,0.31198782,0.217606,0.262698,0.31222087
0.42274487,0.30095097,0.6521542,0.42867845,0.36663336,0.5622238,0.36684015,0.37395987,0.74783045,0.3928909,0.2974435,0.6348294,0.36198676,0.5872063,0.59204686,0.2743976,0.28384468,0.3835564
0.3512959,0.2977104,0.52239794,0.38429832,0.34170938,0.5939475,0.34965387,0.33749276,0.7764528,0.39878494,0.30643925,0.68065405,0.35605252,0.6409315,0.6836038,0.32351053,0.32220432,0.35464936
0.37305996,0.3575039,0.5966113,0.4332708,0.40576965,0.6350391,0.37692398,0.42543864,0.7674192,0.41768193,0.3735696,0.6414277,0.36169004,0.73150307,0.6824201,0.3408115,0.3505625,0.42210564
0.4115623,0.36118516,0.49668455,0.41048777,0.35760942,0.55626345,0.40332446,0.3850423,0.70159644,0.41952252,0.3725558,0.63403654,0.39270943,0.66434735,0.67054164,0.36825413,0.3515242,0.36307654
0.25253308,0.30447888,0.563872,0.27483544,0.3228761,0.3996363,0.24742287,0.319354,0.4892568,0.27880216,0.30954933,0.33966428,0.2499405,0.4660735,0.40383273,0.30019104,0.25655285,0.32606602
0.36171877,0.31837553,0.4092561,0.34601957,0.32442316,0.7180355,0.36419278,0.3425016,0.6710241,0.37762892,0.31227815,0.7060939,0.3430522,0.6127651,0.7068391,0.31242698,0.2936222,0.3360973
0.33680353,0.2767296,0.3629104,0.32222715,0.27821746,0.5004187,0.32040185,0.29232544,0.5564634,0.3425389,0.25412586,0.5609629,0.29574215,0.49537042,0.5207614,0.25328445,0.27109978,0.28665912
0.24114728,0.15913397,0.5595527,0.24688734,0.19010574,0.2598044,0.22601588,0.20257571,0.3220366,0.24805833,0.14644133,0.19551677,0.21128383,0.19687909,0.20531973,0.1659782,0.19359912,0.21767673
0.33632657,0.26844537,0.64129066,0.37107086,0.32096526,0.43873453,0.3098718,0.33338994,0.5110276,0.3528597,0.26905364,0.35074458,0.30654097,0.37792343,0.37272942,0.25949895,0.25840515,0.33909196
0.8736347,0.8147967,0.35416862,0.91018105,0.8251013,0.3482607,0.92600274,0.8690593,0.37393337,0.8831183,0.786216,0.3227033,0.84543234,0.37933242,0.35957718,0.76403534,0.80394393,0.82223266
0.38454217,0.32819337,0.42772907,0.3990175,0.34334767,0.5750146,0.42605364,0.37065077,0.6574068,0.40049037,0.31528717,0.6778467,0.3712392,0.57938987,0.6497963,0.33053207,0.3321929,0.35051844
0.24007843,0.19143483,0.41210783,0.26114947,0.2384665,0.4435969,0.2373676,0.24009024,0.5841247,0.27324694,0.201435,0.44497606,0.23957679,0.4649399,0.4808623,0.20987146,0.23622064,0.2603669
0.3658734,0.36182508,0.3444118,0.3488733,0.35381138,0.5495356,0.36610818,0.37300396,0.5921523,0.39137205,0.37746626,0.56562525,0.36387187,0.57397103,0.58900887,0.36402723,0.40105906,0.3612591
0.3653826,0.3014068,0.6469877,0.43851668,0.37502864,0.5917966,0.33780104,0.40024424,0.7411583,0.41223103,0.33865154,0.5760921,0.3346449,0.64322174,0.6044045,0.302342,0.33194733,0.39467555
0.29175052,0.22876394,0.63942456,0.30621555,0.27317208,0.34476775,0.27044243,0.29115534,0.5115522,0.30823958,0.2268583,0.34514046,0.2797877,0.314733,0.35058108,0.23611376,0.25726354,0.29257697
0.36281824,0.2687748,0.81898785,0.38530523,0.30081213,0.40158814,0.39602128,0.34437364,0.5674044,0.36146995,0.2789586,0.37805384,0.3585387,0.4354116,0.42004532,0.2931751,0.2895861,0.31891862
0.4464101,0.3525843,0.66544724,0.4632452,0.4145907,0.53853357,0.34718388,0.43047333,0.6235271,0.42137206,0.36486062,0.54559106,0.38447088,0.5230468,0.48785883,0.3092817,0.3941014,0.43867064
0.8426001,0.7748233,0.40330252,0.9083643,0.79610604,0.39193994,0.9262266,0.8349801,0.4155233,0.87725234,0.7368258,0.35700324,0.8726715,0.38873905,0.40700752,0.77382976,0.7364563,0.7884737
0.22816351,0.17082328,0.38845786,0.20110895,0.21462324,0.30513376,0.18518881,0.22241512,0.3604731,0.2248376,0.18619362,0.29593846,0.19483766,0.27841103,0.25568074,0.21488594,0.2025094,0.23905726
0.30616248,0.23090227,0.62733537,0.28938258,0.23174761,0.27694976,0.28679773,0.2524748,0.3813358,0.29779932,0.20420533,0.23088539,0.2683183,0.23798075,0.25088233,0.20756678,0.23623136,0.26731807
0.295765,0.20257737,0.64453274,0.30356354,0.25038517,0.3295916,0.26201013,0.28602412,0.38875222,0.26995274,0.22302198,0.2599176,0.22776398,0.27978703,0.2400503,0.19429982,0.2402243,0.24441867
0.3561767,0.27421436,0.73752767,0.3712585,0.3435865,0.3576686,0.3000399,0.3620717,0.5115366,0.33103925,0.30468413,0.3851196,0.31966868,0.4120493,0.3375681,0.27924266,0.31354883,0.34757546
0.8694732,0.78185093,0.3565609,0.83015597,0.7753595,0.3703457,0.81259334,0.80082726,0.37618297,0.83565533,0.7560901,0.35967433,0.83936214,0.40264028,0.40667123,0.74468076,0.76216733,0.782009
0.31003717,0.21894076,0.49861455,0.30375317,0.25033388,0.48232427,0.31138775,0.24473606,0.6183904,0.3238649,0.19919723,0.5090864,0.32627273,0.40829873,0.51273406,0.25149807,0.22203858,0.26610938
0.29808226,0.23018278,0.69319093,0.33886668,0.2876402,0.2740437,0.3013003,0.3247092,0.41017294,0.31611648,0.25704113,0.23443219,0.27781552,0.3234939,0.26260993,0.25860736,0.28274563,0.2987778
0.3853435,0.26384568,0.83425206,0.38667515,0.30492598,0.41879326,0.37300935,0.34196103,0.5644131,0.3536995,0.27082136,0.42100084,0.33405384,0.4222652,0.39650646,0.26056656,0.28840345,0.33316857
0.21229394,0.16195136,0.3753513,0.20537223,0.22557509,0.24779266,0.19177873,0.22988334,0.27314717,0.21458282,0.18115447,0.1826462,0.1673284,0.19435827,0.18251228,0.16643772,0.19739546,0.24287881
0.31849733,0.2701816,0.52530086,0.33293363,0.34515992,0.4521404,0.272825,0.3346545,0.56693095,0.34681115,0.26443875,0.5287663,0.32108474,0.40036485,0.4138652,0.28657612,0.2969671,0.3832451
0.40523362,0.29153162,0.669153,0.41071603,0.3334606,0.599209,0.38021314,0.37477794,0.63565654,0.43973517,0.2852785,0.56855255,0.33774218,0.5451637,0.58951026,0.28150135,0.3090808,0.37746957
0.277921,0.21693543,0.7607434,0.31912637,0.29313618,0.3831856,0.22958496,0.28782806,0.53551835,0.2997094,0.24546696,0.3384847,0.23079039,0.42984405,0.36300182,0.21035722,0.24200635,0.32328326
0.22144641,0.21967028,0.5853128,0.25706282,0.2483931,0.26456723,0.25330484,0.27107206,0.4160329,0.23684904,0.19775,0.24128468,0.21856722,0.2755392,0.2807662,0.19872549,0.20652673,0.25903976
0.26532912,0.25454932,0.67751855,0.31184286,0.31077927,0.33391723,0.26222003,0.3067795,0.5254787,0.30793136,0.2547498,0.3279447,0.27038914,0.36999416,0.32255292,0.2607707,0.2823527,0.3295313
0.37464273,0.3233115,0.62843347,0.39617592,0.40209022,0.67719424,0.34071144,0.38370007,0.8590312,0.40124723,0.3302576,0.7803622,0.3621536,0.6761119,0.72593975,0.3198674,0.3493948,0.44198233
0.27244842,0.29822272,0.7062612,0.31681162,0.36399576,0.37509713,0.28895143,0.3419549,0.5258639,0.3322732,0.3115877,0.31038538,0.27520558,0.397212,0.33209196,0.30122864,0.27358636,0.36539793
0.34692183,0.24059886,0.6905127,0.34296376,0.25948465,0.31838584,0.31500295,0.28711936,0.39927322,0.32648015,0.23132956,0.3044088,0.29282463,0.30085576,0.3114729,0.23516601,0.24261221,0.2852277
0.40693036,0.31463355,0.5647371,0.43373004,0.3678476,0.5724332,0.38598967,0.38328722,0.6952919,0.42766204,0.32146665,0.64031434,0.37630498,0.5499221,0.6082215,0.2990635,0.33757466,0.403271
0.27930188,0.21504779,0.6590863,0.29812202,0.27506858,0.32790044,0.24610984,0.28135437,0.45127788,0.30215302,0.24007553,0.26075283,0.255536,0.34448838,0.28281057,0.23505217,0.25807995,0.29422018
0.36834514,0.26544902,0.6272655,0.34027332,0.3051598,0.40844524,0.32450825,0.30277783,0.55268395,0.34411883,0.24476114,0.41231006,0.306631,0.40077692,0.42229533,0.27713764,0.27141094,0.3113123
0.417121,0.28213426,0.61607945,0.42978734,0.34977263,0.54366857,0.36988235,0.35319883,0.68178445,0.3905383,0.28594744,0.6004515,0.3473852,0.5354387,0.56586164,0.26179484,0.28145087,0.3678215
0.3150961,0.2888044,0.6158843,0.34353125,0.3475059,0.31814325,0.29914224,0.34740004,0.46956006,0.30942038,0.29209113,0.32909232,0.2729095,0.44601852,0.32776347,0.27934703,0.29853895,0.33930477
0.18928683,0.14966938,0.4096164,0.2017758,0.20573767,0.28216702,0.1809636,0.20166259,0.33079928,0.20705783,0.13700376,0.26720333,0.17320968,0.20370406,0.22863656,0.14316672,0.16448072,0.21531893
0.32731164,0.2982632,0.45641607,0.3601948,0.36906406,0.6909527,0.32068738,0.3713876,0.81826043,0.3789476,0.32236475,0.76443034,0.33402544,0.6784784,0.7516238,0.3239001,0.3286553,0.39253107
0.23688368,0.17183375,0.47521883,0.22897436,0.25964347,0.21337,0.18203807,0.22777906,0.2556825,0.2041155,0.19304454,0.15054767,0.17559914,0.21072175,0.144258,0.18553065,0.19539332,0.24237908
0.34028304,0.28068885,0.35655373,0.30198246,0.26260605,0.48696744,0.3511256,0.2860247,0.5335404,0.35113215,0.27047843,0.49974155,0.33970502,0.4166162,0.4941977,0.28608257,0.28231946,0.28646308
0.28055114,0.22003467,0.65051234,0.31815204,0.29183498,0.29122078,0.26280645,0.32578933,0.4273774,0.29231495,0.24497223,0.26054266,0.24730858,0.39146864,0.28248996,0.22861636,0.26238048,0.30338585
0.362944,0.25037202,0.76221895,0.34881306,0.3161917,0.38417384,0.28235215,0.32113394,0.49290812,0.33227676,0.2829961,0.38645115,0.30914277,0.3778924,0.35295552,0.27316695,0.28972912,0.32753384
0.33658922,0.29055497,0.5200328,0.36684737,0.31181103,0.5192403,0.3098091,0.33280373,0.6066991,0.36089614,0.2638157,0.5069939,0.3098374,0.47643724,0.5093597,0.24575442,0.26286513,0.3157171
0.28932986,0.23860726,0.34029603,0.30861354,0.27211922,0.55305094,0.2722508,0.2899957,0.60770303,0.32083693,0.2569688,0.5912879,0.27544364,0.53413725,0.57575685,0.24386285,0.27017498,0.29412788
0.42549375,0.3224753,0.66066986,0.46615487,0.3474144,0.5613616,0.46691895,0.38574615,0.71981543,0.41130325,0.3141126,0.5777618,0.40517244,0.57425857,0.60786235,0.32535344,0.31861812,0.35158348
0.27410644,0.27604342,0.48791546,0.25273502,0.25346553,0.31174755,0.25531843,0.28284696,0.3908197,0.26477495,0.24628763,0.26835734,0.2529931,0.31221962,0.31686231,0.24636543,0.24513529,0.25801384
0.31446385,0.25034904,0.76027507,0.3369687,0.29879934,0.3597218,0.27014568,0.30426094,0.5281542,0.31795818,0.24519134,0.35556915,0.27886593,0.36799034,0.3649318,0.22217505,0.27316254,0.3314129
0.26844493,0.19237073,0.70410025,0.3097671,0.30097792,0.3045135,0.22678955,0.29231223,0.4793157,0.28650495,0.23188072,0.2892395,0.25887898,0.33956403,0.27121514,0.21073446,0.2488839,0.3112002
0.29401588,0.22253528,0.7007116,0.334412,0.30497894,0.3517838,0.24408738,0.29072046,0.5027282,0.31302533,0.22221981,0.3302983,0.25046661,0.32418406,0.2883995,0.20482284,0.22704774,0.3515433
0.31039184,0.19830294,0.591088,0.29808992,0.24937065,0.27278915,0.26881152,0.2634583,0.42282033,0.2854377,0.20113552,0.35946232,0.29604995,0.28433242,0.3023033,0.22566321,0.250288,0.27001914
0.29799366,0.2491447,0.59524757,0.27895373,0.23758107,0.2934308,0.3066016,0.2576111,0.4170255,0.33490944,0.23914851,0.28609926,0.3256854,0.27466506,0.34227675,0.28155836,0.26045862,0.26448894
0.45852894,0.37831303,0.5750713,0.45370883,0.38480186,0.65154177,0.4506725,0.4106918,0.72410727,0.46481657,0.3760783,0.6841474,0.41243634,0.6188201,0.6959715,0.355432,0.3610947,0.40885714
0.3520946,0.255759,0.5059086,0.3902322,0.2899725,0.49301568,0.38073927,0.31456697,0.66581506,0.42354554,0.26753333,0.57050014,0.3849726,0.5333084,0.53420395,0.34330142,0.3202331,0.3099578
0.30283344,0.34707177,0.4455802,0.33584422,0.38884676,0.49438643,0.32885677,0.37329045,0.62930566,0.33997428,0.3705203,0.5215731,0.32062462,0.5825776,0.53416944,0.3345898,0.36773446,0.3649677
0.32090688,0.29919124,0.5525218,0.3587982,0.34914833,0.5116976,0.3149383,0.32965863,0.6675996,0.3707084,0.30962032,0.5232688,0.30865937,0.550599,0.5067565,0.2889606,0.2986236,0.37921783
0.21023214,0.1591244,0.32376683,0.21375002,0.21169543,0.20146205,0.17731111,0.22961265,0.18826997,0.20041835,0.21685924,0.14268748,0.17696168,0.20361134,0.15410359,0.17640577,0.20041639,0.21449704
0.30974558,0.28366202,0.4192232,0.32258695,0.33105946,0.472822,0.3103453,0.35495636,0.59034103,0.32873893,0.34809768,0.50729406,0.2806055,0.5756598,0.511593,0.2765877,0.3427404,0.3303209
0.35878903,0.26483077,0.62338394,0.37573382,0.28774822,0.52278244,0.39494592,0.3205854,0.6360824,0.36627856,0.26209468,0.5119519,0.3269077,0.48323834,0.5511896,0.2792384,0.25119984,0.30957913
0.22818147,0.18549,0.47480106,0.21571438,0.23433474,0.29899356,0.17563324,0.2449282,0.376629,0.23763867,0.23501238,0.30926478,0.2072598,0.35968202,0.30136177,0.2587969,0.23103414,0.23028624
0.4037703,0.3113701,0.64127874,0.4008061,0.31198382,0.57650983,0.4373561,0.34624362,0.70077837,0.4053057,0.28365824,0.5895004,0.35699707,0.5413356,0.62538296,0.2855811,0.28541782,0.32910568
0.30829322,0.2765653,0.71107066,0.35286775,0.31113893,0.37558776,0.28546113,0.3219834,0.51583,0.3438222,0.26628405,0.3346715,0.2743906,0.3975187,0.3597042,0.24319063,0.2673998,0.34224156
0.343615,0.27331698,0.7307729,0.35865578,0.30849707,0.38761282,0.3325198,0.32308868,0.49931553,0.35681537,0.26906157,0.33440992,0.32995114,0.3624159,0.33581272,0.29117188,0.2386504,0.3182033
0.83337915,0.8401674,0.34941843,0.8874928,0.8850521,0.3808001,0.8585677,0.90352464,0.40437335,0.9402199,0.8478216,0.35560566,0.8634299,0.4317879,0.40169132,0.8348044,0.8350235,0.87032855
0.27902687,0.24019751,0.73864686,0.3226605,0.31870073,0.3708958,0.242663,0.3055092,0.5657009,0.31416714,0.24715707,0.3810004,0.271408,0.3987205,0.37823692,0.22716758,0.25906506,0.37283742
0.26449,0.19314183,0.69032395,0.28812432,0.24001664,0.30723795,0.23344408,0.2711532,0.4383531,0.23979291,0.1658681,0.3057988,0.26150855,0.30159143,0.29338145,0.19604035,0.24766628,0.27163506
0.2446038,0.18391848,0.5009421,0.26127324,0.28874952,0.35792994,0.18799415,0.26014555,0.50701475,0.2696556,0.23643593,0.3414085,0.21167399,0.40890193,0.3173774,0.22130781,0.24474601,0.29725718
0.2828959,0.2607561,0.42271215,0.31172547,0.3154536,0.5090079,0.28776532,0.30867878,0.63648796,0.31433782,0.27213818,0.5548514,0.27132648,0.59806883,0.57510173,0.25414622,0.28897986,0.32027388
0.26943868,0.30716747,0.42282647,0.31556764,0.35532385,0.5633445,0.30346256,0.35693255,0.72984886,0.31972045,0.28893578,0.68150383,0.2906873,0.6353619,0.6688482,0.30445862,0.28758654,0.35582507
0.2667401,0.19199853,0.6397436,0.3137184,0.27917036,0.31380194,0.21851222,0.29096225,0.40854254,0.2855511,0.24017854,0.2633123,0.23886946,0.364838,0.27000228,0.21221852,0.24822912,0.30152413
0.33413437,0.24724434,0.71821356,0.38204038,0.32331914,0.3678136,0.29308665,0.34608138,0.5257134,0.33891436,0.29570547,0.34284303,0.3060276,0.43917844,0.34300157,0.2587452,0.32624656,0.3404951
0.27578947,0.24787137,0.59117746,0.26633382,0.2850468,0.35713786,0.23100223,0.28501007,0.50172424,0.28075683,0.25413844,0.3458753,0.28121972,0.33420095,0.34659773,0.25819048,0.28727132,0.31719756
0.32413,0.23151718,0.7036498,0.34986612,0.2903149,0.3107191,0.29477453,0.30177942,0.44453588,0.3355151,0.23804107,0.28520548,0.28575963,0.31423637,0.3004863,0.22095773,0.2564037,0.32450703
0.30449718,0.24556856,0.70828915,0.3368652,0.29291952,0.3193721,0.28012377,0.30738297,0.48340523,0.3340644,0.25221264,0.3208489,0.29380426,0.3880304,0.32114848,0.24326871,0.29956558,0.30555195
0.3486791,0.2802524,0.4028976,0.33755356,0.2914313,0.5338703,0.360444,0.30138856,0.66244334,0.3845197,0.28002858,0.6407621,0.37078288,0.5310204,0.63780665,0.31772083,0.28995717,0.30558038
0.31103134,0.2581174,0.73415047,0.36036786,0.26536745,0.31740513,0.35531873,0.31248364,0.45878258,0.3192728,0.22463077,0.2824353,0.32665524,0.30382118,0.31183332,0.2554242,0.25675225,0.28948736
0.28312653,0.22010481,0.54838383,0.27760106,0.24391001,0.3672345,0.24530077,0.2413209,0.5345899,0.3026816,0.20360744,0.3833613,0.24130654,0.33244634,0.3568491,0.19781578,0.24479964,0.2989013
0.27735722,0.294561,0.49451253,0.32331687,0.34197897,0.3801209,0.26772618,0.3445317,0.51808095,0.31325388,0.32147235,0.3691577,0.27800506,0.44824743,0.3516327,0.3048646,0.33007184,0.33469832
0.30640063,0.2448404,0.6657422,0.30975544,0.26293427,0.3184976,0.28171763,0.28284135,0.4778901,0.31309947,0.23002237,0.310275,0.27956688,0.304513,0.30503154,0.22708602,0.23678623,0.30250418
0.2752859,0.24505515,0.58021516,0.30174184,0.29593977,0.29790998,0.25513715,0.29450092,0.3909872,0.28208447,0.23689288,0.23767878,0.24742371,0.29682612,0.23591302,0.20772843,0.24817367,0.27141112
0.28377107,0.22966558,0.7187009,0.32395974,0.28613397,0.36248505,0.27697578,0.30895278,0.47592688,0.29999295,0.22232863,0.30964324,0.24541925,0.3715101,0.3522185,0.19293365,0.24465854,0.31973085
0.2724976,0.22282892,0.5246142,0.29359066,0.29623926,0.32910317,0.23098893,0.31538585,0.44912982,0.28902853,0.23466249,0.3627975,0.26227224,0.31933337,0.30114773,0.2368664,0.2985363,0.30870947
0.26809078,0.2140859,0.6229135,0.26043764,0.24652906,0.33886427,0.2378001,0.2506017,0.49401334,0.2837464,0.20736885,0.31420538,0.24510278,0.27596873,0.30559957,0.21108526,0.23613074,0.2918824
0.39806172,0.34549594,0.5728616,0.43684968,0.40850782,0.6119154,0.36743012,0.4224333,0.73682654,0.4290496,0.3927299,0.6318806,0.376641,0.70823276,0.6277299,0.38143018,0.3715437,0.42992306
0.3173021,0.24641794,0.6929135,0.33799732,0.32746822,0.3304727,0.25830838,0.3457016,0.47004032,0.2972974,0.2605526,0.3392602,0.2852843,0.32851386,0.30030167,0.24323474,0.30447552,0.31217778
0.35970068,0.27539694,0.5153182,0.34794325,0.28391296,0.48384118,0.38575065,0.30445105,0.6618087,0.35152647,0.26534182,0.57958627,0.3515246,0.53128123,0.5817022,0.2795157,0.26552314,0.3082275
0.47369736,0.3359752,0.64447904,0.4722728,0.3636523,0.581681,0.46715754,0.39154837,0.73899305,0.4365071,0.3336894,0.6571599,0.42182398,0.6058594,0.6310888,0.33445176,0.34019992,0.37604976
0.24304953,0.20005423,0.50716984,0.22798036,0.2484329,0.31684703,0.22075649,0.24852347,0.39876336,0.23665051,0.21649395,0.26245812,0.21666779,0.29968163,0.3015447,0.2271068,0.21054384,0.24889176
0.35637486,0.27209595,0.5442669,0.38152444,0.34316272,0.5416614,0.35546777,0.33447114,0.685429,0.36433578,0.27733704,0.60717785,0.29936022,0.5375469,0.5669425,0.2568633,0.28112286,0.37437838
0.26170915,0.22686651,0.5687604,0.30026332,0.27841467,0.27344373,0.27050048,0.31516063,0.39805806,0.249133,0.25942725,0.27383405,0.24147443,0.33288938,0.27127922,0.25037336,0.27433065,0.28372273
0.2827023,0.2587998,0.7361573,0.3284428,0.28064236,0.35003266,0.32333237,0.31019783,0.49182707,0.31868953,0.22930928,0.3007585,0.278869,0.37654418,0.36344936,0.24163403,0.23949844,0.3040936
0.25820974,0.18627676,0.5174091,0.27714658,0.2305329,0.27197242,0.19679749,0.24781875,0.3708448,0.26169607,0.20426549,0.22520515,0.20502757,0.2846016,0.22753361,0.17761953,0.23215915,0.26751387
0.42445928,0.29866043,0.6766845,0.45764217,0.35623845,0.57232726,0.40981656,0.39517108,0.7404838,0.4774003,0.3061439,0.61612046,0.3870128,0.57144916,0.60029703,0.3079962,0.31281513,0.38980567
0.28509948,0.23943312,0.72506344,0.32304442,0.27461693,0.32763338,0.25554988,0.30006853,0.4520802,0.28846106,0.23674963,0.28738385,0.24997018,0.32760662,0.28605795,0.1944786,0.2251553,0.29718366
0.22262819,0.20607463,0.5211021,0.23347771,0.2583596,0.27488732,0.20584239,0.25203517,0.3455364,0.24776669,0.2327352,0.213483,0.18082267,0.30837166,0.23621841,0.21056052,0.1990054,0.26280382
0.3047468,0.23349097,0.61826766,0.34778133,0.32329443,0.5088433,0.26509893,0.339755,0.5369936,0.316031,0.2537254,0.4916913,0.25912347,0.5269007,0.47973385,0.22387752,0.23148535,0.3423384
0.4425079,0.3070186,0.59798914,0.41118464,0.3469062,0.5744874,0.39221194,0.3538131,0.7675264,0.4198124,0.3277429,0.6847491,0.38380733,0.63178104,0.6706316,0.318367,0.31382704,0.3632566
0.22540948,0.19039877,0.38624614,0.20282562,0.22677223,0.21149518,0.18395337,0.23640914,0.30934903,0.21565478,0.23287515,0.2140516,0.19084373,0.23589474,0.19991188,0.20603625,0.2916488,0.23899089
0.26622623,0.20248997,0.38975483,0.23237666,0.2629057,0.25234285,0.21683502,0.2618771,0.3136221,0.24879593,0.24797687,0.2830071,0.23509736,0.27362645,0.21835795,0.25356168,0.28709584,0.24778435
0.3441096,0.23218578,0.79241586,0.3494322,0.25457084,0.35829172,0.34247524,0.2954037,0.5100873,0.3281287,0.22180042,0.33839017,0.2989411,0.33236298,0.33501607,0.21947226,0.25215366,0.2799708
0.84223926,0.81809694,0.3425113,0.8777152,0.83323973,0.35605448,0.87168926,0.87359905,0.3687813,0.86081386,0.7971987,0.31510478,0.81221306,0.36989173,0.36264986,0.74498844,0.81021833,0.83347374
0.26854402,0.19473173,0.66088146,0.31078506,0.2714,0.31250042,0.24572228,0.27153826,0.44356894,0.32850492,0.18791634,0.29373452,0.2507139,0.28068662,0.28383747,0.18286847,0.24907969,0.320151
0.38444608,0.33893147,0.39907634,0.40644148,0.35095012,0.5347949,0.39664793,0.37603354,0.5841233,0.40439472,0.33171624,0.59763604,0.3599202,0.5369289,0.5295482,0.32802564,0.36065853,0.34481832
0.2798533,0.2304802,0.81978077,0.3398266,0.31647146,0.42606178,0.27573666,0.3200751,0.60253745,0.32447624,0.20976864,0.39786926,0.27372253,0.36827755,0.3968218,0.23266606,0.24001056,0.35742506
0.30131996,0.21498895,0.6925893,0.30038935,0.26789552,0.33428854,0.23604089,0.29362497,0.4335778,0.2775668,0.21661319,0.27076113,0.2223956,0.29319382,0.2698791,0.19579175,0.24840042,0.27920413
0.25597325,0.1769309,0.55270135,0.24312651,0.1994448,0.2236685,0.21561602,0.22192834,0.31691122,0.24749516,0.1609128,0.20065938,0.20900393,0.18364185,0.18053798,0.16256781,0.22808352,0.22340406
0.267831,0.1989149,0.5245027,0.27981538,0.2502524,0.22017929,0.23971587,0.28366563,0.3510434,0.2613995,0.23453148,0.25222018,0.23757382,0.3128497,0.2421485,0.2364392,0.3031296,0.2782469
0.36529994,0.2645344,0.6989927,0.37607053,0.2923642,0.35453975,0.3269759,0.3340962,0.49837667,0.34889904,0.26130733,0.3258891,0.2812918,0.37525058,0.3098008,0.25646162,0.2744958,0.30995902
0.30506626,0.21185681,0.6936244,0.29994306,0.26309565,0.30554488,0.24429666,0.27512747,0.43206573,0.29024968,0.22532621,0.28552246,0.22966857,0.3109777,0.28588998,0.20703596,0.2476395,0.2827023
0.27634197,0.24640056,0.6700204,0.30920056,0.2924264,0.31498277,0.24133316,0.3238023,0.4781459,0.28618574,0.2662729,0.2817219,0.24032325,0.41374213,0.3016696,0.23837969,0.27861172,0.29631475
0.2833807,0.2575849,0.5452421,0.30885133,0.3454025,0.4968706,0.29261917,0.3081259,0.6791321,0.315723,0.266512,0.5121774,0.27936682,0.53506744,0.495949,0.2559655,0.28200963,0.34709138
0.3103284,0.2180919,0.5426911,0.32307595,0.23887235,0.40487617,0.33366027,0.27381018,0.5517287,0.31543177,0.21769466,0.4116258,0.24458952,0.42140043,0.41476345,0.19934282,0.23901333,0.269267
0.33193493,0.3354144,0.5453605,0.376134,0.40169263,0.5798824,0.3272183,0.37471625,0.7257702,0.39274317,0.35958806,0.60541385,0.32217264,0.64946675,0.56740236,0.33641964,0.36411378,0.42825848
0.35522923,0.25542086,0.685842,0.35294527,0.2751099,0.43901968,0.3362089,0.30181414,0.5720537,0.34227324,0.24201533,0.40578893,0.30813646,0.39832127,0.4405783,0.23939593,0.2281442,0.2945125
0.3272599,0.27572954,0.47873133,0.35755998,0.32213974,0.5139124,0.31210154,0.32198936,0.6235305,0.34548557,0.2594437,0.5402979,0.28740197,0.49122697,0.48929757,0.24849752,0.25297004,0.32865366
0.35668993,0.25985748,0.7480065,0.3457379,0.27634183,0.33091056,0.32842308,0.32000342,0.49222684,0.33557293,0.26365784,0.3198683,0.27881148,0.33906952,0.308542,0.23385009,0.2689103,0.30857915
0.34740722,0.28270727,0.80066776,0.37285182,0.31491494,0.42827487,0.3314946,0.34907562,0.5284374,0.35810333,0.26457912,0.36175683,0.28891632,0.38771814,0.4008569,0.23826331,0.29362637,0.3381603
0.2113425,0.14624442,0.3060532,0.21841612,0.19728924,0.34118903,0.17933147,0.1963102,0.3957921,0.2231847,0.15746717,0.32451293,0.18278205,0.34404364,0.34214616,0.15211876,0.19397691,0.2094344
